"X2.5.","X25.","X50.","X75.","X97.5.","groupSize","round","value","sizeCategory","indiv_small_large","taskDifficulty3","sizeCategory_string"
0.4375,0.625,0.6875,0.8125,0.9375,16,14,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.4375,0.625,0.75,0.8125,0.9375,16,15,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.625,0.75,0.8125,0.9375,16,16,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.625,0.75,0.8125,0.9375,16,17,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.625,0.75,0.8125,0.9375,16,18,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,19,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,20,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,21,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,22,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,23,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,24,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,25,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,26,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.6875,0.75,0.8125,0.9375,16,27,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.75,0.875,0.9375,16,28,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.75,0.875,0.9375,16,29,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.75,0.875,0.9375,16,30,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.8125,0.875,0.9375,16,31,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.8125,0.875,0.9375,16,32,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.6875,0.8125,0.875,0.9375,16,33,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,0.9375,16,34,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,35,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,36,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,37,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,38,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,39,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.75,0.8125,0.875,1,16,40,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0,0.0625,0.0625,0.125,0.25,16,41,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0,0.0625,0.125,0.1875,0.3125,16,42,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0,0.125,0.1875,0.25,0.375,16,43,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0,0.125,0.1875,0.25,0.4375,16,44,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.0625,0.125,0.25,0.3125,0.5,16,45,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.0625,0.1875,0.25,0.3125,0.5625,16,46,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.0625,0.1875,0.3125,0.375,0.5625,16,47,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.0625,0.25,0.3125,0.4375,0.625,16,48,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.125,0.25,0.375,0.4375,0.6875,16,49,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.125,0.25,0.375,0.5,0.75,16,50,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.125,0.3125,0.4375,0.5625,0.75,16,51,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.125,0.3125,0.4375,0.5625,0.8125,16,52,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.1875,0.375,0.5,0.625,0.8125,16,53,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.1875,0.375,0.5,0.625,0.875,16,54,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.1875,0.375,0.5625,0.6875,0.875,16,55,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.1875,0.4375,0.5625,0.6875,0.875,16,56,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.1875,0.4375,0.625,0.75,0.875,16,57,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.25,0.5,0.625,0.75,0.9375,16,58,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.25,0.5,0.625,0.75,0.9375,16,59,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.25,0.5625,0.6875,0.8125,0.9375,16,60,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.25,0.5625,0.6875,0.8125,0.9375,16,61,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.3125,0.5625,0.75,0.8125,0.9375,16,62,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.3125,0.625,0.75,0.8125,0.9375,16,63,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.3125,0.625,0.75,0.875,0.9375,16,64,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.375,0.6875,0.75,0.875,1,16,65,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.375,0.6875,0.8125,0.875,1,16,66,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.375,0.6875,0.8125,0.875,1,16,67,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.375,0.6875,0.8125,0.875,1,16,68,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.4375,0.75,0.8125,0.875,1,16,69,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.4375,0.75,0.8125,0.875,1,16,70,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.75,0.8125,0.875,1,16,71,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.75,0.8125,0.9375,1,16,72,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5,0.75,0.875,0.9375,1,16,73,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.8125,0.875,0.9375,1,16,74,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.8125,0.875,0.9375,1,16,75,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.8125,0.875,0.9375,1,16,76,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.5625,0.8125,0.875,0.9375,1,16,77,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.625,0.8125,0.875,0.9375,1,16,78,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.625,0.8125,0.875,0.9375,1,16,79,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.625,0.8125,0.875,0.9375,1,16,80,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.625,0.8125,0.875,0.9375,1,16,81,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.8125,0.875,0.9375,1,16,82,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.8125,0.875,0.9375,1,16,83,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.8125,0.875,0.9375,1,16,84,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.875,0.875,0.9375,1,16,85,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.875,0.9375,0.9375,1,16,86,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.875,0.9375,0.9375,1,16,87,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.875,0.9375,0.9375,1,16,88,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.6875,0.875,0.9375,0.9375,1,16,89,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.75,0.875,0.9375,0.9375,1,16,90,"optimalChoiceFreq",16,"Large group","Low Uncertainty","n = 16"
0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0743474287528502,0.206780933779198,0.31748922107488,0.509914531276469,0.829433239153058,1,2,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.051771494347936,0.20327598035207,0.335979353237886,0.533453606285977,0.893279750476484,1,3,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0438794604986897,0.203554237101148,0.349859068477175,0.550704909730781,0.928262059892146,1,4,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0399869724346068,0.206101339909902,0.370894062289656,0.570977426226313,0.943573961648999,1,5,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0370139752754739,0.209472939028244,0.398427766627335,0.596282978456794,0.953782270313073,1,6,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0333121886925263,0.215861012902277,0.421087378249133,0.610040729241594,0.958000017829155,1,7,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0328390685526097,0.226292039561437,0.437854395958498,0.623688180215035,0.960363306873412,1,8,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0295189152413194,0.235693483983282,0.4552450778923,0.631751592908581,0.965098535954426,1,9,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.027310871672414,0.244192725491969,0.46883223966114,0.640959830944653,0.969117099920387,1,10,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0270854230835725,0.263518353186802,0.480683053316687,0.649074758396044,0.971863552249899,1,11,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0280623967509962,0.282349604359573,0.485198370187479,0.65364805814308,0.972662224395049,1,12,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0243975739077771,0.299829224254741,0.49252478701273,0.657640677725986,0.975899397061801,1,13,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0246725106845442,0.308593793966865,0.498175264346718,0.662450242437393,0.974574106334565,1,14,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0251386192471997,0.31967657832127,0.499228012400603,0.66528328734437,0.97645053980035,1,15,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0245050453479817,0.3279300709033,0.500419692979431,0.66819041781817,0.978926123558059,1,16,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0250639131505649,0.334565762911408,0.503254345207176,0.672219181820985,0.980608410372036,1,17,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0244273158979958,0.338663682431965,0.504832687420706,0.679788311325058,0.982098830063657,1,18,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0233863422273563,0.344738201787135,0.508172284180485,0.685151691207839,0.982796445301494,1,19,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0243384527308682,0.349242722425616,0.512013081597901,0.691392758317453,0.982241782254326,1,20,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0237393685163852,0.353637809696147,0.513978583815258,0.697295099939666,0.984324540029068,1,21,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0243381028639501,0.362294591631624,0.519292718061462,0.702310047402738,0.985049068467675,1,22,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0226078706207945,0.366649903107045,0.525184331076961,0.711051881534497,0.986752798782806,1,23,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0228947111633985,0.373415254106523,0.5341394357206,0.717399881191807,0.986925175735319,1,24,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0279928135905468,0.379928525465386,0.540438481145161,0.724781865642109,0.986921424275018,1,25,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0236002831271372,0.385387253424783,0.551929097677825,0.732358162103732,0.987815930897734,1,26,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0251941361761386,0.389314018793863,0.558730530692517,0.736685198734546,0.98880891708839,1,27,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.02751372369121,0.402003477060746,0.566870728895919,0.745525814807052,0.990345665654682,1,28,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0297042571254796,0.407302665894007,0.581590627944599,0.752763262313694,0.989442340445346,1,29,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0276308273120739,0.413685669489439,0.5864735835442,0.755799524098151,0.990471480869906,1,30,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0294611781623452,0.419962756510682,0.589966591439547,0.763343820300632,0.990881328920585,1,31,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0297074967037107,0.425871755455887,0.593425188521824,0.773653310502394,0.991362594984213,1,32,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.034243907204818,0.429076459717566,0.602057476378027,0.777320302234072,0.99132568734678,1,33,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0336998257249202,0.430923119763117,0.606591597227562,0.781852078797303,0.991416558438004,1,34,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0371597789323735,0.439354201722794,0.612528748360569,0.789014886493125,0.99242420015983,1,35,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0407061486048411,0.444439983169828,0.61945175790473,0.794415039010593,0.992610078400359,1,36,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0420606655654099,0.448727554389993,0.624509074478888,0.799481664349649,0.992933542607536,1,37,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0403505138746373,0.453571318767238,0.630373554947187,0.808112701809012,0.993765789419111,1,38,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0515011755113914,0.459351304198016,0.640373283083006,0.814337573251712,0.994401345052431,1,39,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.0489184505297814,0.462058318271753,0.643193148930155,0.816534331723575,0.994692883163075,1,40,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000664512941950513,0.053377837319571,0.151102309097506,0.267325335286095,0.628887679365707,1,41,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.00071118058752261,0.0553901176865627,0.159985206788136,0.322704525706034,0.66737907518078,1,42,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000644376497811618,0.0565465407914747,0.169194490544003,0.416653619870552,0.713435178015077,1,43,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000588467305715757,0.0624267807524467,0.179529366659282,0.472903025008986,0.793651605190536,1,44,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000554428890327706,0.0672397846111232,0.19710897380323,0.492691983580563,0.879449184573905,1,45,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000473608314915087,0.0716220468431777,0.215204249161838,0.49771757147286,0.931895260270304,1,46,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000493366724752311,0.0759556984714678,0.233516321159512,0.499698581787783,0.94984514550626,1,47,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.00039184669294927,0.079756528883017,0.258116110838721,0.500027645162859,0.960390883958614,1,48,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000370225430718715,0.0859620228499633,0.277736035702314,0.50057559812661,0.968770907589746,1,49,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000389423694064868,0.0919307309858887,0.299592344031867,0.501641172666524,0.976485727692141,1,50,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000349264985986696,0.0988095600184442,0.318366244746507,0.503337105264219,0.978716960445159,1,51,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000301344390303785,0.1066452371026,0.333200579659372,0.506420999584179,0.980441577032645,1,52,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.00028238370137813,0.11485917056367,0.350566268358583,0.50891353921245,0.985362501437959,1,53,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000292285501131741,0.11981383095764,0.364705975656817,0.514141451733539,0.989764670641438,1,54,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000284926171189679,0.127487638394794,0.378054933833607,0.517439707783515,0.988834466811998,1,55,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000246514435577971,0.133628651020994,0.387670369743962,0.523074834456851,0.988465636241226,1,56,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000223941092017671,0.143840820338821,0.400260007386858,0.529389213775482,0.990276754566095,1,57,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000202054851172636,0.147225346539106,0.415791257350526,0.536482962247586,0.98951316084139,1,58,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000180764562711183,0.153385875254687,0.423214274099793,0.540419426373618,0.991748703283029,1,59,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000161619020346276,0.157408262458786,0.42943518443971,0.546311223001073,0.991829645481939,1,60,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000164259795398246,0.160251090677579,0.438321265273297,0.553808217879391,0.994476114778392,1,61,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000131044990996088,0.163857615194759,0.442547647803537,0.560806785751969,0.994614547080054,1,62,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000130696840855205,0.167359825150139,0.450516136591816,0.568990114810678,0.994978473031746,1,63,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000120251155547399,0.169769451056589,0.459005144375825,0.57488396358431,0.995430556869443,1,64,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000105136188585407,0.172561266318626,0.463615949849289,0.582741590549362,0.995339607607673,1,65,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
0.000107367458137832,0.175087970626926,0.467253312550794,0.593905007905045,0.995136766827131,1,66,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
9.29882149293452e-05,0.178718644135863,0.471111764086029,0.598869406248217,0.996635579798161,1,67,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
8.78250495872642e-05,0.18192512893176,0.476523432044976,0.610200542499101,0.996595628241688,1,68,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
8.49165168294205e-05,0.183798461954185,0.478319738766418,0.610671534256324,0.997012300911122,1,69,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
8.17924269221197e-05,0.184433591780736,0.481615355845778,0.619166515773226,0.996793143274976,1,70,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
7.99865933738068e-05,0.186517506448409,0.483764084817199,0.626383313739467,0.997280440124739,1,71,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
7.48433791343924e-05,0.188914035765705,0.485677892350242,0.629716938229132,0.997418217745194,1,72,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
6.81724738556977e-05,0.190141856885962,0.48797672428651,0.638339267571292,0.997180214570999,1,73,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
6.29778306394251e-05,0.189974949527217,0.488963055195965,0.644453583671437,0.997517617277459,1,74,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
5.01559969995417e-05,0.18904719164816,0.489714279629197,0.646801119128507,0.997665044365029,1,75,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
5.07133154778243e-05,0.187739606573335,0.492204494372901,0.651719498316138,0.998241469068706,1,76,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
4.70581920055043e-05,0.188169824798064,0.493253043779342,0.653614833196418,0.998042469326564,1,77,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
4.29603499491665e-05,0.1905866490116,0.493250758804834,0.655614991449534,0.998274958105051,1,78,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
4.15778749703453e-05,0.193920434992689,0.493925461966779,0.654736671162273,0.998365975585557,1,79,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
3.64145192767478e-05,0.196102637307507,0.49458953687011,0.654663778390839,0.998497076233827,1,80,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
3.21165690192903e-05,0.198133521022791,0.49537702339287,0.65376033206296,0.998582423016477,1,81,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
2.72213838250217e-05,0.200802280212278,0.495399182597796,0.653916261403244,0.998823774537639,1,82,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
2.43569855301141e-05,0.202297290255035,0.496514547571745,0.654989200667157,0.998848781385484,1,83,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
2.43117726472081e-05,0.205029297247336,0.496797296685271,0.655982924460902,0.998817138944307,1,84,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
2.22004432877589e-05,0.207240498739604,0.497268125305459,0.66063194124565,0.998959172365,1,85,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
2.4851544852158e-05,0.214163930085844,0.497261794968415,0.66337642598412,0.999223198850417,1,86,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
1.84825497811379e-05,0.218068943182534,0.497615770712869,0.66734720944375,0.999206181048683,1,87,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
1.87586201990063e-05,0.219362720121534,0.498033174322755,0.671015328955841,0.9992246453631,1,88,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
1.75755765896905e-05,0.220000412475826,0.498150897888623,0.67264286118106,0.99910195269438,1,89,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
1.60005240404295e-05,0.225763222867605,0.498509527469607,0.675149217832842,0.999288534922276,1,90,"optimalChoiceProb",1,"Individual","Moderate Uncertainty","n = 1"
1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1,1,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.07434742875285,1.2067809337792,1.31748922107488,1.50991453127647,1.82943323915306,1,2,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.05177149434794,1.20327598035207,1.33597935323789,1.53345360628598,1.89327975047648,1,3,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.04387946049869,1.20355423710115,1.34985906847718,1.55070490973078,1.92826205989215,1,4,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.03998697243461,1.2061013399099,1.37089406228966,1.57097742622631,1.943573961649,1,5,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.03701397527547,1.20947293902824,1.39842776662733,1.59628297845679,1.95378227031307,1,6,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.03331218869253,1.21586101290228,1.42108737824913,1.61004072924159,1.95800001782915,1,7,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.03283906855261,1.22629203956144,1.4378543959585,1.62368818021504,1.96036330687341,1,8,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02951891524132,1.23569348398328,1.4552450778923,1.63175159290858,1.96509853595443,1,9,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02731087167241,1.24419272549197,1.46883223966114,1.64095983094465,1.96911709992039,1,10,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02708542308357,1.2635183531868,1.48068305331669,1.64907475839604,1.9718635522499,1,11,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.028062396751,1.28234960435957,1.48519837018748,1.65364805814308,1.97266222439505,1,12,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02439757390778,1.29982922425474,1.49252478701273,1.65764067772599,1.9758993970618,1,13,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02467251068454,1.30859379396687,1.49817526434672,1.66245024243739,1.97457410633457,1,14,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.0251386192472,1.31967657832127,1.4992280124006,1.66528328734437,1.97645053980035,1,15,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02450504534798,1.3279300709033,1.50041969297943,1.66819041781817,1.97892612355806,1,16,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02506391315056,1.33456576291141,1.50325434520718,1.67221918182098,1.98060841037204,1,17,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.024427315898,1.33866368243197,1.50483268742071,1.67978831132506,1.98209883006366,1,18,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02338634222736,1.34473820178714,1.50817228418048,1.68515169120784,1.98279644530149,1,19,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02433845273087,1.34924272242562,1.5120130815979,1.69139275831745,1.98224178225433,1,20,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02373936851639,1.35363780969615,1.51397858381526,1.69729509993967,1.98432454002907,1,21,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02433810286395,1.36229459163162,1.51929271806146,1.70231004740274,1.98504906846768,1,22,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02260787062079,1.36664990310705,1.52518433107696,1.7110518815345,1.98675279878281,1,23,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.0228947111634,1.37341525410652,1.5341394357206,1.71739988119181,1.98692517573532,1,24,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02799281359055,1.37992852546539,1.54043848114516,1.72478186564211,1.98692142427502,1,25,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02360028312714,1.38538725342478,1.55192909767783,1.73235816210373,1.98781593089773,1,26,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
1.02519413617614,1.38931401879386,1.55873053069252,1.73668519873455,1.98880891708839,1,27,"expectedPerformance",1,"Individual","Moderate Uncertainty","n = 1"
