"subject","round","AL6_annealing_indiv_netBeta_p2.5","AL6_annealing_indiv_netBeta_p25","AL6_annealing_indiv_netBeta_p50","AL6_annealing_indiv_netBeta_p75","AL6_annealing_indiv_netBeta_p97.5","amazonID"
84,8,1.56083268838714,2.30925124114407,2.81619153568219,3.38534913763835,5.27439568702168,"A3FUE8NT14U4RO"
85,8,-0.171511003045827,0.476999451844686,0.803011920553506,1.09249606837331,1.64070835484073,"A3G55RJTW3BSGM"
86,8,0.163035172283622,0.677069975234659,0.95805652870876,1.22537889393704,1.7834473406025,"A3G5FY6NGZWIY7"
87,8,0.632919498595858,1.08987008469663,1.34625938157314,1.60144332352489,2.17092432197314,"A3G7GSX2R7723Z"
88,8,0.391455089007777,0.853017045456951,1.08989644552042,1.3205599170441,1.83021517127501,"A3GX1M6BYHJOYC"
89,8,0.580299890747287,1.19731222601921,1.60507675134751,2.05012247068011,3.50242307918602,"A3H9A9RWEEL8FY"
90,8,-1.31959492810877,-0.323244480556913,0.345675294368342,1.17767661598038,2.84825630618231,"A3J0IAI8AJBGKX"
91,8,-2.07646463716472,-0.32891855620212,0.284221725643623,0.844485578339577,2.29726127620315,"A3LZCR1FDVSVQ8"
92,8,0.00735890545677512,0.696586268371271,1.05845811825425,1.43602004640459,2.35064999692159,"A3MDWIKJ91HLIY"
93,8,0.258325205771593,0.812925294450439,1.13671512281961,1.44402944985613,2.13430372381871,"A3MYPYBVHX7FQ2"
94,8,0.335661854596677,0.766418080212255,0.972891960209189,1.1877605380151,1.61572459501388,"A3NS1DN6J7Z3EU"
95,8,0.766168647741279,1.286725806292,1.59257605326987,1.94121525398008,2.71301210169617,"A3OV174HQJIJK8"
96,8,-0.245732529705185,0.393239823126973,0.684732749328449,1.04096049105361,2.3099723224305,"A3P79MY5ZYQA41"
97,8,-0.795961682443147,0.600794746988659,1.3486354520762,2.09271276120918,4.01853799410451,"A3SCEZTWZYV3BC"
98,8,0.275235085557566,0.846291099952769,1.14573124365502,1.47548147962583,2.20574278471601,"A3TK7HVFEKB00R"
99,8,1.13201575390894,1.79781887218446,2.18840859790051,2.59376255832258,3.51441849647081,"A3W6T1WDYXMR3"
100,8,-1.54732165015619,-0.574755893495352,-0.15680739677818,0.367587867750209,2.60667860665737,"A5T9IFDZ3W4T6"
101,8,0.995406257317772,1.56375797156888,1.88862314558458,2.24320632285985,3.32599980807092,"A6NNTKY436XR8"
102,8,0.577137677592605,0.986291917119052,1.19202302485783,1.41477878370436,1.88599210008062,"A7RQ5DNXWAA74"
103,8,0.198784609829335,0.76604062612734,1.03391535401581,1.30403304956229,1.88665195160171,"A8DGMANJAHWYX"
104,8,0.90533033011111,1.43842025377998,1.73101968182013,2.05794974060227,2.75852083499185,"A8L450UGY77XB"
105,8,1.17468435293526,1.72933227437174,2.05381189100549,2.40501923648254,3.26086770150221,"A9HQ3E0F2AGVO"
106,8,1.75168427622539,2.60315277158193,3.20624635509306,4.0593634431683,7.80104838696818,"ABMX8XUNPR3LP"
107,8,0.514780822902912,0.975370667938305,1.19018629088139,1.41384155070822,1.87148304075609,"ACM517GLZPTV3"
108,8,-0.945180641563612,-0.0578340491671059,0.332899211991491,0.73402722017907,1.68565117379196,"ACWGD3ZOAY2EC"
109,8,0.0736142912844588,0.763416262597303,1.08716537929425,1.48286939895652,2.420699271323,"ADORQ9L093MIA"
110,8,0.532326021709343,1.32547833739431,1.70283257703766,2.1343789640613,3.09598384508016,"AEKCK3L7OKCY9"
111,8,1.37489492729955,2.14090287535379,2.546780777633,3.04297551171959,4.32453997605371,"AEWYDJH6TFBCW"
112,8,0.227918246017912,0.968562928457382,1.29704851805452,1.6569255487197,2.33873412494405,"AIC8CB12DQC0K"
113,8,1.46375515326461,2.12407361996738,2.56097328301071,3.08649404035639,4.49758925587597,"AJ34WB9Z37ILU"
114,8,0.0280851808968044,0.599916731344993,0.882834367522018,1.16479961349576,1.83692451622376,"AJFCCRG1TM3WT"
115,8,1.06757383996566,1.69787154165089,2.05825101288035,2.4194531156077,3.2152727523851,"AKYXQY5IP7S0Z"
116,8,-0.590779617958125,0.281030540758001,0.629303923828673,0.989327851365402,1.74826610100243,"APUPF3D94XYUQ"
117,8,1.82123599460886,2.78870869053459,3.53705558229857,4.51473297920857,8.16904792626391,"APYVHMR93BEMG"
118,8,1.47212273783028,2.18100251667019,2.73776685823768,3.63621344779547,6.93122831512423,"ARRUJ85BK6Z4R"
119,8,-0.823424747541328,-0.332946251929919,-0.0724066342070662,0.17501504210079,0.905650273024158,"ATOAZIAM04AXA"
120,8,0.35942999336459,0.91468208814589,1.22277265180192,1.54892252754945,2.25337537274564,"AU01P6YB9J5JX"
121,8,0.976845843752531,1.89342286704088,2.31366614888473,2.80831391850387,4.06781882177846,"AV22FQTJNBUZT"
122,8,0.131213766332236,0.97226249432042,1.35028242895374,1.76185525174154,2.9416600555216,"AVQGY7FCU80XP"
123,8,-1.54465611767828,-1.03460307457609,-0.783418052726597,-0.553617683913088,-0.132453700548583,"AX3MVCU5MEFED"
124,8,-2.43314806394841,-0.727293647227131,-0.118775092529384,0.5144375399232,2.20061759813792,"AYSG3J2U3UF1Y"
125,8,0.629559593909408,1.21095761552515,1.55225912572034,1.86015123493642,2.53562941916288,"AYUREWGFQG5JV"
126,8,0.954031227253813,1.4955673582601,1.77517674256419,2.09027063266772,2.80509556165046,"AZ9BZONG644TU"
1,9,0.492208414850909,0.945463490262963,1.19085960421084,1.42588598137748,1.9719038731773,"A10BH9PYCYUKDJ"
2,9,-0.881485868914267,0.175609068892601,0.665316625889629,1.13828174772122,2.60936355852228,"A10MH2GE01BXXE"
3,9,0.955103193472138,1.40587791855916,1.65723165725347,1.93310114660695,2.52096240510077,"A115A6OQBJFVVS"
4,9,1.11962611633508,1.75445234225107,2.18909620416193,2.80291627224344,4.56246676043834,"A11G1TGXX3YS24"
5,9,1.06609838251049,1.62093192424818,1.96285353715253,2.34586853624368,3.26764980210127,"A126UU7IXRJC95"
6,9,1.90541218050098,2.77194993748141,3.37102023228559,4.16256505473351,6.43315431476935,"A12U7YNO0GKNKZ"
7,9,0.861787758105099,1.29290129725423,1.52506795962438,1.78140782249539,2.34216288326719,"A13I8ASC3JQ04P"
8,9,1.48316627626648,2.14958298531,2.62871492804596,3.25064145319079,4.91059800607509,"A142ZRU284W9O"
9,9,0.905055371743522,1.35868901585231,1.60846795686046,1.88070987196623,2.50183694383259,"A176SCS13Y7YOH"
10,9,0.391572939271721,1.35925854029071,1.93979744677591,2.47540186933584,4.30182652755089,"A17J1CE7N49Z9D"
11,9,0.781044055998906,1.34025783405742,1.70592524690745,2.16515762760911,3.19250393477275,"A17KIXJGFCB7ZQ"
12,9,1.38894884446161,1.97356766235293,2.30388776244163,2.72192597960035,3.7669915765953,"A183WYXN12P2TJ"
13,9,-1.06933025350685,0.0342647003036499,0.906012280284832,1.87615170425197,3.68211891325534,"A19F72FI7KBTAT"
14,9,0.0285463529276422,0.526342376067217,0.783031961431551,1.02264778192973,1.58056518952625,"A1ANSQX6FV17XM"
15,9,-0.127605167948129,0.591100077243885,0.996241591914361,1.50029255576792,3.0648473791627,"A1B79AW7Z2QNHI"
16,9,0.957178542918225,1.39516170873758,1.64478634552481,1.9450505290129,2.66459187942889,"A1BE2EQFHHB22K"
17,9,1.58946178405026,2.3018401989467,2.80575094601059,3.41207632728543,5.31529554005837,"A1C6BL1O5L5LA9"
18,9,-1.90868939034442,-0.987695714383606,-0.55317373750679,-0.0854870576615416,0.829125045099672,"A1CE2XPYCDRHVZ"
19,9,0.58716298605478,1.09453129569547,1.37106308547849,1.6590762231821,2.26336462341411,"A1CIRAH2RTE7G8"
20,9,-0.0380561557989165,0.553897857494677,0.885740252469958,1.21650156712733,2.06080178141739,"A1CR8SFRWFZL39"
21,9,0.783327408838481,1.30665893315583,1.56629115203072,1.82011964741793,2.43046454086905,"A1DZLZE63NE1ZI"
22,9,0.845785088627713,1.50595804048925,1.88365454851533,2.30534342415838,3.2186179797388,"A1E4K9G6ZKPKX4"
23,9,-1.29823494473037,-0.0779421839490429,0.351517550953633,0.758012229419515,2.26528748962536,"A1FF5C5BXODWSY"
24,9,0.690255244026487,1.26142435242446,1.56413130219803,1.91243267092698,2.76056480536963,"A1G8NSDKOSFEFW"
25,9,0.198439716753998,1.09801945350361,1.46870162248566,1.8484809054865,2.82389627790802,"A1GOTCAV0X9TRQ"
26,9,-0.358952595787946,0.319801027071067,0.703666282831436,1.08739927556777,2.33852687868605,"A1H49IS4NJB5I4"
27,9,0.834407292072732,1.5941505032349,1.96323900593799,2.35506658253239,3.33900710344827,"A1H6AZSS5DQ0KD"
28,9,-0.0445315671165798,0.658493105037429,0.997805293903958,1.35308251257112,2.20020033874272,"A1HVSYBRKRQHJQ"
29,9,-3.16540933044121,-0.491880509577054,0.231620086930827,0.794784756035998,2.23430323863286,"A1K8QNLYYYX21W"
30,9,-2.12925572746117,-0.31047903982831,0.211404457763915,0.781600890432755,2.44207667276457,"A1KR7X0BSCEDV6"
31,9,0.969471580126783,1.53818476743499,1.86876938296682,2.18165963630533,2.89071223512158,"A1LJ4WAEDGELVL"
32,9,0.463323627267513,0.991910878114568,1.29013987775655,1.58142037903421,2.33022518530497,"A1O0QLF543UTYK"
33,9,0.871367552164517,1.59666765261567,2.03113401763756,2.58312075932065,4.14940413453436,"A1OSBPDYPJU3BX"
34,9,0.74391601535444,1.24763071228998,1.54064187583499,1.825088052369,2.48800337749378,"A1P6OXEJ86HQRM"
35,9,0.301462153733973,0.693200383322159,0.904645780482376,1.10741921493927,1.52775123304205,"A1P8M5BKOTAA8I"
36,9,0.143254425837388,0.691098372763513,0.954259901080328,1.196752895518,1.79143554566383,"A1QHJGHKDIG3T5"
37,9,-0.579486022978027,-0.00244782969754508,0.25253697403865,0.588439780869196,2.53891057953194,"A1QTQISKEHWSKZ"
38,9,-0.00879449289537274,0.47649568093437,0.713385912314967,0.941777120522134,1.4055178318667,"A1S6QWSCBRYSFZ"
39,9,-0.722165902620075,0.120370494708824,0.671171779715254,1.17153828463961,2.07986211511173,"A1UL0HQUZQPMSX"
40,9,1.0895564305144,1.71245468632186,2.03358724408389,2.37534378462485,3.10624507166866,"A1US9EJYVBJG4E"
41,9,-1.09080014891266,-0.13159929816395,0.289883797068766,0.722837473268115,1.97268104672969,"A1VB3EK8F51GF0"
42,9,0.073902457270153,0.633518646463294,0.928070659446988,1.19623485686307,1.71180364556703,"A1WPAUE93BXV43"
43,9,1.36941937891902,1.86553275867018,2.18368273857258,2.59572239679027,3.60459654055548,"A1YGSYTOGXCQY7"
44,9,0.702673544847979,1.09854726095433,1.33048858988229,1.60181030430512,2.15953560383316,"A1ZF2GZ2ZRV8OY"
45,9,0.887019595729211,1.39917199828375,1.71655877710284,2.03122263745615,2.76629566610833,"A22MNN3ZTBSAY3"
46,9,1.03746171458982,1.67153735104702,2.01837861740164,2.46806927512524,3.64190809413806,"A248ARSA6FS20S"
47,9,-0.132286131030132,0.313708157934813,0.539283784550721,0.772001645784623,1.25997574920961,"A25JU9QH52Q850"
48,9,0.50846287709295,1.10060753084699,1.42079021116388,1.72908805888307,2.35181175281653,"A268SWOS479FCX"
49,9,-2.91430777153098,-0.479940700515458,0.853509633529193,1.91617004162851,3.80165826312039,"A26XN1TM6CV01T"
50,9,0.723536939281726,1.44138563374067,1.75764008247536,2.08973207467808,2.72182290037557,"A27W025UEXS1G0"
51,9,0.607921870186628,1.17691606749963,1.47883704814427,1.8149015643762,2.59089122285734,"A29CKVKSYJXIQ0"
52,9,0.567595163997804,0.972208071910749,1.18208671854945,1.40549189940326,2.00242675443131,"A2B227N1NQYS56"
53,9,0.922359027760469,1.43742007636476,1.7100667398165,2.00269471435273,2.64292923024631,"A2DPD0ZZQ437JD"
54,9,0.403340509663225,1.03566364757466,1.35718692459036,1.74132525372854,2.56017023811784,"A2EASYYCE5BTRX"
55,9,0.138259053476083,0.624516613240879,0.875832118390303,1.11714417277705,1.59471531350135,"A2EPI9A2N9OP3J"
56,9,0.44392700078277,1.06388863354956,1.38220852536644,1.70039171385188,2.29587053017719,"A2FH1TQLYUUDA6"
57,9,0.680314535566179,1.08629822891495,1.31373157896379,1.56141085298959,2.06614242809148,"A2G6074KBB11TH"
58,9,1.69134292094867,2.51834942993354,3.12833691881595,3.87388893592495,6.11611573248211,"A2GTJ0BD4CG1A2"
59,9,1.25157126423877,1.86136222444537,2.16728912807294,2.55272573452394,3.34763538902124,"A2HBI8BAE2C5QH"
60,9,0.985985178364352,1.60680442678802,1.99796843862052,2.47476555183922,3.90609059328326,"A2HGRSPR50ENHL"
61,9,2.05294431971095,3.34873460502155,4.40187053305027,6.0280242518987,12.1983902658413,"A2KILX22PTLDP5"
62,9,0.399187009199304,0.830088649281131,1.05604068893692,1.27659573363121,1.79460485137765,"A2L9B50FTW82Y6"
63,9,0.135171855333808,0.720229012709128,1.02185718988756,1.34089893575792,2.07303449310089,"A2MG1LLIKMGAMX"
64,9,0.952807222549471,1.50493190205687,1.83148439519524,2.16943290553856,2.94817090351797,"A2NU7L1HSP7URF"
65,9,0.363782828341581,0.723247235671824,0.926442575445247,1.14433586716128,1.53533439807716,"A2NX7CFCV3MUOS"
66,9,-1.74192013329129,-0.337338112801925,0.641384194956056,1.66971450736189,3.33077253230553,"A2RDNYV4SH5E89"
67,9,1.29854741916145,1.98946883068796,2.40718548846482,2.93458041370663,4.42187096738582,"A2RMJNF6IPI42F"
68,9,0.586625599673768,1.09882290795615,1.38416524452654,1.69943939967772,2.33022923286332,"A2SZ9Q287HSOCL"
69,9,0.798074329221305,1.21191363192952,1.43346706520837,1.67762025361558,2.26782277342545,"A2VX8B1CJXRN2"
70,9,0.496317250045388,1.0166605508861,1.29869086726096,1.58592042313311,2.16052767184322,"A2VZ8PX50FB2IG"
71,9,-1.2702720703074,-0.452981192243829,-0.0150973610471768,0.480950182122508,1.89322987520017,"A2WBZ3W4TZNCJL"
72,9,-0.0120778397221369,0.360067720254621,0.561293000350187,0.766957671049897,1.16578131723546,"A2WX9BYW5TI8OA"
73,9,0.532445875797974,1.2092861147801,1.59557327944289,1.98401778870721,3.03812315307517,"A2Y5DDEPG81LLJ"
74,9,1.66648167486876,2.3872721447315,2.84490369622913,3.38395353355,4.57527876016465,"A2YGAEODJ5SSF6"
75,9,0.174788410353944,0.707410103873568,0.977721585635747,1.2440646684459,1.93165802691303,"A319HGTKM0UY0V"
76,9,0.532951323081577,1.01217105850574,1.25993960089072,1.51825112921265,2.15806187644068,"A31VV1PIYCL1TW"
77,9,0.566993295839775,1.16129772033716,1.44641248209415,1.75686262751617,2.46446941315266,"A34BY21KX8GMU0"
78,9,-0.918927105549023,0.531995762305194,1.44392855396089,2.17636694575511,4.17102194036138,"A3941WEC7ZNTWP"
79,9,1.05444114186098,1.86413356944895,2.29553286355732,2.85568422548205,4.66412273710408,"A3D2U4QF7821ZW"
80,9,0.48484084353535,1.02912384628586,1.3199686977119,1.60730000592246,2.20288147873895,"A3DS5B06ZCD3E3"
81,9,0.401128630089384,0.947933888711474,1.25686081915237,1.54170933815732,2.06423314891569,"A3E3RCR51Z8EVP"
82,9,-1.28224649255626,-0.691875681763565,-0.390017873554233,-0.120832060375352,0.95365789987051,"A3EBUBRYCKB6AF"
83,9,1.26306088795102,1.82854304453486,2.14009608137655,2.54302207537625,3.47495514424943,"A3F0NFNLOLFJT0"
84,9,1.64472303106857,2.38328952260682,2.87934435674724,3.46319341809234,5.3230575819338,"A3FUE8NT14U4RO"
85,9,-0.122861453114757,0.502287240922184,0.820394190625505,1.10911112576105,1.64937647068075,"A3G55RJTW3BSGM"
86,9,0.205469155083697,0.707854662788008,0.975538040226409,1.2420559322753,1.78207794150012,"A3G5FY6NGZWIY7"
87,9,0.67741633610782,1.12076177987186,1.37142441013045,1.62578098374398,2.17850430830415,"A3G7GSX2R7723Z"
88,9,0.446165614878197,0.899986452621134,1.13613758229611,1.36011016335268,1.86264710588424,"A3GX1M6BYHJOYC"
89,9,0.665881417158412,1.2617066238748,1.65574500600597,2.0959293752376,3.5773543721869,"A3H9A9RWEEL8FY"
90,9,-1.25805324093476,-0.286412651094141,0.385083504347239,1.20869673073299,2.88626867649717,"A3J0IAI8AJBGKX"
91,9,-2.03069740662653,-0.324703053950245,0.294405857209778,0.855379945755262,2.36632239770212,"A3LZCR1FDVSVQ8"
92,9,0.0396522403810641,0.719883016024364,1.07375030103255,1.44911274191606,2.37824337075765,"A3MDWIKJ91HLIY"
93,9,0.281037761638058,0.828261412178307,1.14280682097643,1.44542429442926,2.12200641086186,"A3MYPYBVHX7FQ2"
94,9,0.38378763029363,0.797900148135732,1.0021009046524,1.21068620476211,1.63088758139648,"A3NS1DN6J7Z3EU"
95,9,0.829128591335467,1.3474414084796,1.63815091867022,1.97539528409577,2.74782123099746,"A3OV174HQJIJK8"
96,9,-0.244578573790809,0.395943417686372,0.687421794554047,1.0423644745783,2.34472429424386,"A3P79MY5ZYQA41"
97,9,-0.722999534802798,0.615250580962897,1.36709958088833,2.14285883619848,4.02515384280697,"A3SCEZTWZYV3BC"
98,9,0.307720275698293,0.872332350055532,1.16275685928541,1.49296613666934,2.19956129930798,"A3TK7HVFEKB00R"
99,9,1.22195061818667,1.855621739256,2.23221641590814,2.64712992651077,3.56702307100902,"A3W6T1WDYXMR3"
100,9,-1.50348903280991,-0.537323774173944,-0.121428232021462,0.388322084131437,2.67809862603997,"A5T9IFDZ3W4T6"
101,9,1.03241612174596,1.59049685617494,1.91738857980977,2.25461281600093,3.28539243422331,"A6NNTKY436XR8"
102,9,0.613226568922136,1.01377047909337,1.21234486696881,1.42958232452234,1.90015537079972,"A7RQ5DNXWAA74"
103,9,0.265701778182371,0.813402791190035,1.07473670703817,1.34135096371879,1.9134361363274,"A8DGMANJAHWYX"
104,9,0.959400072220163,1.48164591152203,1.76429906055362,2.09060339413105,2.7697174799592,"A8L450UGY77XB"
105,9,1.21182351932951,1.75162956457363,2.06695770115038,2.41097527143177,3.23720526968857,"A9HQ3E0F2AGVO"
106,9,1.809918858595,2.66230988921568,3.25856116951274,4.09784319889916,7.83979434218264,"ABMX8XUNPR3LP"
107,9,0.559072586972192,0.997259310154119,1.21029642567173,1.42701484024667,1.88561734197885,"ACM517GLZPTV3"
108,9,-0.879734377606747,-0.019114777892363,0.362934688850552,0.759749835490316,1.67748802494374,"ACWGD3ZOAY2EC"
109,9,0.112237264060201,0.789350005273157,1.10103208130105,1.49171192685906,2.41133411020012,"ADORQ9L093MIA"
110,9,0.603861828240094,1.38185719584918,1.76010891098231,2.1830041781858,3.1288377237574,"AEKCK3L7OKCY9"
111,9,1.45065287390276,2.20629769437356,2.6123661625626,3.10458541403238,4.38660646900006,"AEWYDJH6TFBCW"
112,9,0.357389697932228,1.06295024389573,1.39442596772952,1.75298059657511,2.41234181961141,"AIC8CB12DQC0K"
113,9,1.54959882712982,2.19171256928275,2.6254164090902,3.15629530548011,4.5177265315008,"AJ34WB9Z37ILU"
114,9,0.0814364196907245,0.64284319738251,0.9286772063827,1.20424930035356,1.86081759781384,"AJFCCRG1TM3WT"
115,9,1.12328300450404,1.73068831215716,2.09052831417618,2.44605996851217,3.23052636675309,"AKYXQY5IP7S0Z"
116,9,-0.566358259373041,0.297940014546963,0.63580444565152,0.990454363864276,1.73054344266882,"APUPF3D94XYUQ"
117,9,1.87711477480263,2.839756365596,3.59520146135827,4.56993151621286,8.26034407358142,"APYVHMR93BEMG"
118,9,1.53745200013071,2.24261551140804,2.81104147684771,3.68258622218186,6.99681838807348,"ARRUJ85BK6Z4R"
119,9,-0.777390152707523,-0.297167014795472,-0.0481224135055104,0.193419310291753,0.912779329384552,"ATOAZIAM04AXA"
120,9,0.384109551784489,0.932617514446709,1.23426835452889,1.5532874112564,2.24983674976488,"AU01P6YB9J5JX"
121,9,1.09545188600616,1.98251792497365,2.40436130339569,2.89267212937535,4.12107023825151,"AV22FQTJNBUZT"
122,9,0.21444512314069,1.02169201073801,1.39148743384563,1.792068148812,2.9636488583673,"AVQGY7FCU80XP"
123,9,-1.49593928670835,-0.993519716160265,-0.750648781515967,-0.526121473949729,-0.11283720216987,"AX3MVCU5MEFED"
124,9,-2.381598676596,-0.707649966779683,-0.106607134921884,0.510718822126003,2.22375642014625,"AYSG3J2U3UF1Y"
125,9,0.694617333574457,1.25839282625557,1.5966101305824,1.9031067116324,2.57029908876254,"AYUREWGFQG5JV"
126,9,1.00834152176198,1.54530088770123,1.82287011639007,2.12244478721228,2.8279521310179,"AZ9BZONG644TU"
1,10,0.533634081658996,0.97459671912735,1.20987620796564,1.44674512800446,1.97613871892693,"A10BH9PYCYUKDJ"
2,10,-0.864088471871293,0.178341052835281,0.677810108600118,1.14702426594079,2.64946858625213,"A10MH2GE01BXXE"
3,10,1.03185274115822,1.47000183065768,1.71968793766359,1.99175479468574,2.58271402871429,"A115A6OQBJFVVS"
4,10,1.12130410243276,1.75098901608502,2.16799977649376,2.78022147535421,4.48800633961277,"A11G1TGXX3YS24"
5,10,1.15885402828707,1.71229497124011,2.04712666310813,2.41879702680631,3.37187909745562,"A126UU7IXRJC95"
6,10,2.00318279064514,2.86256538700577,3.47301391158112,4.25071202183395,6.50322228761166,"A12U7YNO0GKNKZ"
7,10,0.88770562791309,1.31012584338776,1.54607262369747,1.79632532801605,2.33326072859581,"A13I8ASC3JQ04P"
8,10,1.55324652699325,2.22787735111955,2.69993902162708,3.30685557572491,4.98128865323508,"A142ZRU284W9O"
9,10,0.964250920532789,1.4156641399975,1.65984227083421,1.93187992050854,2.5513887961721,"A176SCS13Y7YOH"
10,10,0.433780471980345,1.39190361626923,1.96661450069891,2.50323360032486,4.35384267931696,"A17J1CE7N49Z9D"
11,10,0.806997191844239,1.34713096210809,1.70914155115361,2.165997715868,3.15794402206375,"A17KIXJGFCB7ZQ"
12,10,1.44989480039825,2.01848857656771,2.35546763097218,2.76729202647366,3.82578642763247,"A183WYXN12P2TJ"
13,10,-0.992523898876193,0.0693430648376099,0.954279298473635,1.91931802358483,3.7467795127391,"A19F72FI7KBTAT"
14,10,0.0560623865500761,0.547222297243536,0.795016735283452,1.02856863624046,1.58071029454896,"A1ANSQX6FV17XM"
15,10,-0.0961634331966076,0.602287243941374,1.00601919264006,1.50241098927025,3.10298452530855,"A1B79AW7Z2QNHI"
16,10,0.985671586336734,1.41808468849694,1.6640259912732,1.95807746042592,2.64769115891202,"A1BE2EQFHHB22K"
17,10,1.65121297875678,2.3668279577054,2.87036056271876,3.47665072583285,5.45778914374348,"A1C6BL1O5L5LA9"
18,10,-1.82207290213341,-0.91479691970696,-0.491834917287404,-0.0398257804128369,0.88658674841132,"A1CE2XPYCDRHVZ"
19,10,0.637776768328516,1.14125035899692,1.41611563525614,1.69887752819008,2.29302634514674,"A1CIRAH2RTE7G8"
20,10,-0.0421975921665864,0.538594313782676,0.853772959819231,1.17816656787316,2.03357619677597,"A1CR8SFRWFZL39"
21,10,0.827710659780847,1.33701853401985,1.5944010574285,1.84656491604182,2.44425434958805,"A1DZLZE63NE1ZI"
22,10,0.91159675891929,1.5774220194889,1.986402913477,2.41796582130338,3.31751956823178,"A1E4K9G6ZKPKX4"
23,10,-1.24088443501905,-0.062311251637009,0.355470190758332,0.765354291177514,2.34761374201477,"A1FF5C5BXODWSY"
24,10,0.743961595762751,1.30079979577881,1.60797937582589,1.94510086849647,2.76098901779235,"A1G8NSDKOSFEFW"
25,10,0.283921001231608,1.15480838105724,1.52540258852479,1.88865371993083,2.8555899631335,"A1GOTCAV0X9TRQ"
26,10,-0.346305088086561,0.34322893811233,0.732876421035395,1.10876028885511,2.34465094751435,"A1H49IS4NJB5I4"
27,10,0.918183383617178,1.66771403048952,2.03695274205514,2.41831650221236,3.39150313440399,"A1H6AZSS5DQ0KD"
28,10,0.0347255343019073,0.722660779317396,1.05674662668844,1.40938869301529,2.24910807154071,"A1HVSYBRKRQHJQ"
29,10,-3.14439669502317,-0.49851073866075,0.222691586528486,0.798637494583332,2.27809588101067,"A1K8QNLYYYX21W"
30,10,-2.10891378755082,-0.307277724508785,0.203355358395022,0.774234920917833,2.51745799089022,"A1KR7X0BSCEDV6"
31,10,1.01251401630532,1.58987881972304,1.91125580687142,2.21992723018309,2.90579160323629,"A1LJ4WAEDGELVL"
32,10,0.537440738242137,1.04868258458234,1.34931619070065,1.64690746340521,2.35476650510135,"A1O0QLF543UTYK"
33,10,0.959269702257548,1.66627677469286,2.09874779455263,2.64156201734542,4.2643007923566,"A1OSBPDYPJU3BX"
34,10,0.807326228413131,1.30087021053867,1.58904762100588,1.87328620422964,2.52725993352742,"A1P6OXEJ86HQRM"
35,10,0.321216710196787,0.704667405716445,0.911153623924661,1.11150756131882,1.52829618459798,"A1P8M5BKOTAA8I"
36,10,0.17744483086265,0.72023643035273,0.978596324748204,1.22431983390209,1.80824752428927,"A1QHJGHKDIG3T5"
37,10,-0.581076749409192,-0.0141211167302655,0.232974389062509,0.565896245012417,2.57468793293482,"A1QTQISKEHWSKZ"
38,10,0.0583769120331791,0.529555318514879,0.75712178021955,0.98445239976008,1.43627477548666,"A1S6QWSCBRYSFZ"
39,10,-0.633578104298687,0.185203253243116,0.728146212709235,1.21839531901235,2.11562478099158,"A1UL0HQUZQPMSX"
40,10,1.14896944329429,1.77208202929327,2.08629741809906,2.42572608327554,3.14883012113263,"A1US9EJYVBJG4E"
41,10,-1.10040113177041,-0.115837220195053,0.304465682974789,0.727872731516062,2.01282713578641,"A1VB3EK8F51GF0"
42,10,0.140290462315586,0.688522862642319,0.984836196532995,1.24250184449464,1.75789455630751,"A1WPAUE93BXV43"
43,10,1.43342991967203,1.92872786400778,2.2459747010524,2.66108156288052,3.70077350588625,"A1YGSYTOGXCQY7"
44,10,0.726810556521628,1.12152402633006,1.34880222917236,1.61534105409594,2.16115360763539,"A1ZF2GZ2ZRV8OY"
45,10,0.945795091732819,1.4464234270112,1.76261246971255,2.06807175155369,2.79695877473333,"A22MNN3ZTBSAY3"
46,10,1.10940473347191,1.74174413693034,2.09046900104228,2.53547847843238,3.70985662147512,"A248ARSA6FS20S"
47,10,-0.0965722843549744,0.334557679813233,0.558650268192346,0.787969928954879,1.26830171678072,"A25JU9QH52Q850"
48,10,0.634011249609838,1.19816384305095,1.51891521430257,1.81558834680478,2.43010409712615,"A268SWOS479FCX"
49,10,-2.86219156315994,-0.460953547073924,0.870553554791061,1.95465743809988,3.86202874846399,"A26XN1TM6CV01T"
50,10,0.792076426764569,1.50152391029348,1.80295422942052,2.14523785470686,2.77450284992504,"A27W025UEXS1G0"
51,10,0.649760256470311,1.21665640350793,1.51008242021875,1.84033587231448,2.60091752831037,"A29CKVKSYJXIQ0"
52,10,0.640532255903083,1.02111049177106,1.22752921276566,1.45098950654347,2.0289574900692,"A2B227N1NQYS56"
53,10,1.01576327107765,1.52389613853559,1.79061285958601,2.08192957107259,2.72448821875689,"A2DPD0ZZQ437JD"
54,10,0.440157720718246,1.0571942041508,1.38009223615072,1.74888654771176,2.55299483984083,"A2EASYYCE5BTRX"
55,10,0.15285292798032,0.627959094915168,0.875112436229468,1.11464141153921,1.58912531331588,"A2EPI9A2N9OP3J"
56,10,0.51173969106252,1.11729827242347,1.44007762778741,1.75554863844382,2.3492273323571,"A2FH1TQLYUUDA6"
57,10,0.716942236269976,1.11976199905976,1.34154435345077,1.5871692061611,2.07481085307718,"A2G6074KBB11TH"
58,10,1.77381839054471,2.59778100243939,3.21298710903129,3.97091678611443,6.22937032856123,"A2GTJ0BD4CG1A2"
59,10,1.30326252118571,1.90023151029251,2.20461838577623,2.5819681131876,3.35787351372814,"A2HBI8BAE2C5QH"
